RecordNumber,Zipcode,ZipCodeType,City,State,Lat,Long,Country
36380,80610,STANDARD,SEVERANCE,CO,40.58,-104.73,US
36381,80010,STANDARD,AURORA,CO,39.69,-104.81,US
36382,80011,STANDARD,AURORA,CO,39.69,-104.81,US
36383,80011,STANDARD,BUCKLEY AFB,CO,39.69,-104.81,US
36384,80011,STANDARD,BUCKLEY AIR FORCE BASE,CO,39.69,-104.81,US
36385,80011,STANDARD,BUCKLEY AIR NATL GUARD BASE,CO,39.69,-104.81,US
36386,80011,STANDARD,BUCKLEY ANG,CO,39.69,-104.81,US
36387,80012,STANDARD,AURORA,CO,39.69,-104.81,US
36388,80012,STANDARD,DENVER,CO,39.69,-104.81,US
36389,80013,STANDARD,AURORA,CO,39.69,-104.81,US
36390,80014,STANDARD,AURORA,CO,39.69,-104.81,US
36391,80014,STANDARD,DENVER,CO,39.69,-104.81,US
36392,80014,STANDARD,CENTENNIAL,CO,39.69,-104.81,US
36393,80015,STANDARD,AURORA,CO,39.69,-104.81,US
36394,80015,STANDARD,CENTENNIAL,CO,39.69,-104.81,US
36395,80016,STANDARD,AURORA,CO,39.69,-104.81,US
36396,80016,STANDARD,CENTENNIAL,CO,39.69,-104.81,US
36397,80016,STANDARD,FOXFIELD,CO,39.69,-104.81,US
36398,80017,STANDARD,AURORA,CO,39.69,-104.81,US
36399,80018,STANDARD,AURORA,CO,39.69,-104.81,US
36400,80019,STANDARD,AURORA,CO,39.69,-104.81,US
36405,80045,STANDARD,AURORA,CO,39.69,-104.81,US
36407,80047,STANDARD,AURORA,CO,39.69,-104.81,US
36408,81410,STANDARD,AUSTIN,CO,38.78,-107.93,US
36409,81410,STANDARD,ORCHARD CITY,CO,38.78,-107.93,US
36412,81022,STANDARD,AVONDALE,CO,38.23,-104.35,US
36413,81022,STANDARD,N AVONDALE,CO,38.23,-104.35,US
36414,81022,STANDARD,NORTH AVONDALE,CO,38.23,-104.35,US
36415,81022,STANDARD,BROADACRE,CO,38.23,-104.35,US
36416,80421,STANDARD,BAILEY,CO,39.4,-105.47,US
36417,81621,STANDARD,BASALT,CO,39.36,-107.02,US
36418,81621,STANDARD,RUEDI,CO,39.36,-107.02,US
36419,81122,STANDARD,BAYFIELD,CO,37.23,-107.59,US
36420,81122,STANDARD,CHIMNEY ROCK,CO,37.23,-107.59,US
36421,81122,STANDARD,GEM VILLAGE,CO,37.23,-107.59,US
36422,81122,STANDARD,PAGOSA SPRINGS,CO,37.23,-107.59,US
36423,81122,STANDARD,VALLECITO,CO,37.23,-107.59,US
36424,81411,STANDARD,BEDROCK,CO,38.32,-108.88,US
36425,80512,STANDARD,BELLVUE,CO,40.63,-105.17,US
36426,80102,STANDARD,BENNETT,CO,39.75,-104.42,US
36427,80513,STANDARD,BERTHOUD,CO,40.3,-105.08,US
36428,80805,STANDARD,BETHUNE,CO,39.3,-102.42,US
36429,81023,STANDARD,BEULAH,CO,38.08,-104.98,US
36430,80422,STANDARD,BLACK HAWK,CO,39.8,-105.49,US
36431,80422,STANDARD,BLACKHAWK,CO,39.8,-105.49,US
36432,80422,STANDARD,GOLDEN,CO,39.8,-105.49,US
36433,81123,STANDARD,BLANCA,CO,37.43,-105.51,US
36435,80423,STANDARD,BOND,CO,39.87,-106.7,US
36436,81025,STANDARD,BOONE,CO,38.25,-104.25,US
36437,80301,STANDARD,BOULDER,CO,40.02,-105.25,US
36438,80302,STANDARD,BOULDER,CO,40.02,-105.25,US
36439,80303,STANDARD,BOULDER,CO,40.02,-105.25,US
36440,80304,STANDARD,BOULDER,CO,40.02,-105.25,US
36441,80305,STANDARD,BOULDER,CO,40.02,-105.25,US
36461,81027,STANDARD,BRANSON,CO,37.01,-103.87,US
36462,80424,STANDARD,BRECKENRIDGE,CO,39.5,-106.04,US
36463,80424,STANDARD,BLUE RIVER,CO,39.5,-106.04,US
36464,80611,STANDARD,BRIGGSDALE,CO,40.63,-104.32,US
36465,80601,STANDARD,BRIGHTON,CO,39.95,-104.79,US
36466,80601,STANDARD,THORNTON,CO,39.95,-104.79,US
36467,80602,STANDARD,BRIGHTON,CO,39.95,-104.9,US
36468,80602,STANDARD,THORNTON,CO,39.95,-104.9,US
36469,80603,STANDARD,BRIGHTON,CO,39.97,-104.74,US
36470,80603,STANDARD,LOCHBUIE,CO,39.97,-104.74,US
36471,80020,STANDARD,BROOMFIELD,CO,39.94,-105.06,US
36472,80020,STANDARD,WESTMINSTER,CO,39.94,-105.06,US
36473,80021,STANDARD,BROOMFIELD,CO,39.94,-105.06,US
36474,80021,STANDARD,WESTMINSTER,CO,39.94,-105.06,US
36475,80021,STANDARD,ARVADA,CO,39.94,-105.06,US
36476,80023,STANDARD,BROOMFIELD,CO,39.96,-105.02,US
36477,80023,STANDARD,THORNTON,CO,39.96,-105.02,US
36478,80023,STANDARD,WESTMINSTER,CO,39.96,-105.02,US
36479,80023,STANDARD,DENVER,CO,39.96,-105.02,US
36481,80723,STANDARD,BRUSH,CO,40.25,-103.63,US
36482,81211,STANDARD,BUENA VISTA,CO,38.83,-106.14,US
36483,81211,STANDARD,JOHNSON VILLAGE,CO,38.83,-106.14,US
36484,81228,STANDARD,GRANITE,CO,39.05,-106.27,US
36485,81228,STANDARD,TWIN LAKES,CO,39.05,-106.27,US
36486,81228,STANDARD,BUENA VISTA,CO,39.05,-106.27,US
36487,81251,STANDARD,TWIN LAKES,CO,39.1,-106.47,US
36488,81251,STANDARD,BUENA VISTA,CO,39.1,-106.47,US
36489,80807,STANDARD,BURLINGTON,CO,39.3,-102.27,US
36491,80103,STANDARD,BYERS,CO,39.71,-104.22,US
36492,81320,STANDARD,CAHONE,CO,37.65,-108.82,US
36493,80808,STANDARD,CALHAN,CO,39.03,-104.29,US
36494,80808,STANDARD,ELLICOTT,CO,39.03,-104.29,US
36495,81029,STANDARD,CAMPO,CO,37.1,-102.57,US
36496,81212,STANDARD,CANON CITY,CO,38.44,-105.23,US
36497,81212,STANDARD,BROOKSIDE,CO,38.44,-105.23,US
36498,81212,STANDARD,BUCKSKIN JOE,CO,38.44,-105.23,US
36499,81212,STANDARD,ILSE,CO,38.44,-105.23,US
36500,81212,STANDARD,PARKDALE,CO,38.44,-105.23,US
36501,81212,STANDARD,PENITENTIARY,CO,38.44,-105.23,US
36502,81212,STANDARD,PROSPECT HEIGHTS,CO,38.44,-105.23,US
36505,81623,STANDARD,CARBONDALE,CO,39.39,-107.21,US
36506,81623,STANDARD,EL JEBEL,CO,39.39,-107.21,US
36507,81623,STANDARD,MARBLE,CO,39.39,-107.21,US
36508,81623,STANDARD,REDSTONE,CO,39.39,-107.21,US
36509,81623,STANDARD,CRYSTAL,CO,39.39,-107.21,US
36510,80612,STANDARD,CARR,CO,40.9,-104.87,US
36511,80809,STANDARD,CASCADE,CO,38.9,-104.97,US
36512,80809,STANDARD,CHIPITA PARK,CO,38.9,-104.97,US
36513,80104,STANDARD,CASTLE ROCK,CO,39.37,-104.85,US
36514,80108,STANDARD,CASTLE ROCK,CO,39.37,-104.85,US
36515,80108,STANDARD,CASTLE PINES,CO,39.37,-104.85,US
36516,80109,STANDARD,CASTLE ROCK,CO,39.36,-104.9,US
36517,81413,STANDARD,CEDAREDGE,CO,38.89,-107.92,US
36518,81413,STANDARD,COALBY,CO,38.89,-107.92,US
36519,81413,STANDARD,GRAND MESA,CO,38.89,-107.92,US
36520,81125,STANDARD,CENTER,CO,37.75,-106.11,US
36524,80810,STANDARD,CHEYENNE WELLS,CO,38.81,-102.35,US
36525,80810,STANDARD,CHEYENNE WLS,CO,38.81,-102.35,US
36526,80810,STANDARD,FIRST VIEW,CO,38.81,-102.35,US
36528,81220,STANDARD,CIMARRON,CO,38.37,-107.5,US
36529,80428,STANDARD,CLARK,CO,40.7,-106.92,US
36530,81520,STANDARD,CLIFTON,CO,39.07,-108.46,US
36533,81624,STANDARD,COLLBRAN,CO,39.23,-107.95,US
36534,81624,STANDARD,PLATEAU CITY,CO,39.23,-107.95,US
36539,80902,STANDARD,COLORADO SPRINGS,CO,38.72,-104.8,US
36540,80902,STANDARD,COLO SPGS,CO,38.72,-104.8,US
36541,80902,STANDARD,COLORADO SPGS,CO,38.72,-104.8,US
36542,80902,STANDARD,FORT CARSON,CO,38.72,-104.8,US
36543,80902,STANDARD,FT CARSON,CO,38.72,-104.8,US
36544,80902,STANDARD,CO SPGS,CO,38.72,-104.8,US
36545,80903,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36546,80903,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36547,80903,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36548,80903,STANDARD,CO SPGS,CO,38.86,-104.76,US
36549,80904,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36550,80904,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36551,80904,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36552,80904,STANDARD,CO SPGS,CO,38.86,-104.76,US
36553,80905,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36554,80905,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36555,80905,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36556,80905,STANDARD,CO SPGS,CO,38.86,-104.76,US
36557,80906,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36558,80906,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36559,80906,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36560,80906,STANDARD,CO SPGS,CO,38.86,-104.76,US
36561,80906,STANDARD,STRATMOOR HILLS,CO,38.86,-104.76,US
36562,80907,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36563,80907,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36564,80907,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36565,80907,STANDARD,CO SPGS,CO,38.86,-104.76,US
36566,80908,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36567,80908,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36568,80908,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36569,80908,STANDARD,BLACK FOREST,CO,38.86,-104.76,US
36570,80908,STANDARD,CO SPGS,CO,38.86,-104.76,US
36571,80909,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36572,80909,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36573,80909,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36574,80909,STANDARD,CO SPGS,CO,38.86,-104.76,US
36575,80910,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36576,80910,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36577,80910,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36578,80910,STANDARD,CO SPGS,CO,38.86,-104.76,US
36579,80911,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36580,80911,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36581,80911,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36582,80911,STANDARD,CO SPGS,CO,38.86,-104.76,US
36583,80911,STANDARD,SECURITY,CO,38.86,-104.76,US
36584,80911,STANDARD,WIDEFIELD,CO,38.86,-104.76,US
36585,80912,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36586,80912,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36587,80912,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36588,80912,STANDARD,SCHRIEVER AFB,CO,38.86,-104.76,US
36589,80912,STANDARD,CO SPGS,CO,38.86,-104.76,US
36590,80912,STANDARD,CONSOLIDATED SPACE OPERATION,CO,38.86,-104.76,US
36591,80912,STANDARD,CSOC,CO,38.86,-104.76,US
36592,80912,STANDARD,ENT AIR FORCE BASE,CO,38.86,-104.76,US
36593,80912,STANDARD,FALCON AFB,CO,38.86,-104.76,US
36594,80912,STANDARD,SCHRIEVER AIR FORCE BASE,CO,38.86,-104.76,US
36595,80912,STANDARD,SCHRIEVER AIR STA,CO,38.86,-104.76,US
36596,80913,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36597,80913,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36598,80913,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36599,80913,STANDARD,FORT CARSON,CO,38.86,-104.76,US
36600,80913,STANDARD,FT CARSON,CO,38.86,-104.76,US
36601,80913,STANDARD,CO SPGS,CO,38.86,-104.76,US
36615,80915,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36616,80915,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36617,80915,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36618,80915,STANDARD,CIMARRON HILLS,CO,38.86,-104.76,US
36619,80915,STANDARD,CO SPGS,CO,38.86,-104.76,US
36620,80916,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36621,80916,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36622,80916,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36623,80916,STANDARD,CO SPGS,CO,38.86,-104.76,US
36624,80917,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36625,80917,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36626,80917,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36627,80917,STANDARD,CO SPGS,CO,38.86,-104.76,US
36628,80918,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36629,80918,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36630,80918,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36631,80918,STANDARD,CO SPGS,CO,38.86,-104.76,US
36632,80919,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36633,80919,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36634,80919,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36635,80919,STANDARD,CO SPGS,CO,38.86,-104.76,US
36636,80919,STANDARD,ROCKRIMMON,CO,38.86,-104.76,US
36637,80920,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36638,80920,STANDARD,CO SPGS,CO,38.86,-104.76,US
36639,80920,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36640,80920,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36641,80921,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36642,80921,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36643,80921,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36644,80921,STANDARD,CO SPGS,CO,38.86,-104.76,US
36645,80922,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36646,80922,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36647,80922,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36648,80922,STANDARD,CIMARRON HILLS,CO,38.86,-104.76,US
36649,80922,STANDARD,CO SPGS,CO,38.86,-104.76,US
36650,80923,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36651,80923,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36652,80923,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36653,80923,STANDARD,CIMARRON HILLS,CO,38.86,-104.76,US
36654,80923,STANDARD,CO SPGS,CO,38.86,-104.76,US
36655,80924,STANDARD,COLORADO SPRINGS,CO,38.94,-104.7,US
36656,80924,STANDARD,COLO SPGS,CO,38.94,-104.7,US
36657,80924,STANDARD,COLORADO SPGS,CO,38.94,-104.7,US
36658,80924,STANDARD,CO SPGS,CO,38.94,-104.7,US
36659,80925,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36660,80925,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36661,80925,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36662,80925,STANDARD,CO SPGS,CO,38.86,-104.76,US
36663,80925,STANDARD,SECURITY,CO,38.86,-104.76,US
36664,80926,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36665,80926,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36666,80926,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36667,80926,STANDARD,CO SPGS,CO,38.86,-104.76,US
36668,80927,STANDARD,COLORADO SPRINGS,CO,38.92,-104.67,US
36669,80927,STANDARD,COLO SPGS,CO,38.92,-104.67,US
36670,80927,STANDARD,COLORADO SPGS,CO,38.92,-104.67,US
36671,80927,STANDARD,CIMARRON HILLS,CO,38.92,-104.67,US
36672,80927,STANDARD,CO SPGS,CO,38.92,-104.67,US
36673,80928,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36674,80928,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36675,80928,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36676,80928,STANDARD,CO SPGS,CO,38.86,-104.76,US
36677,80928,STANDARD,SECURITY,CO,38.86,-104.76,US
36678,80929,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36679,80929,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36680,80929,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36681,80929,STANDARD,CO SPGS,CO,38.86,-104.76,US
36682,80929,STANDARD,SECURITY,CO,38.86,-104.76,US
36683,80930,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36684,80930,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36685,80930,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36686,80930,STANDARD,CO SPGS,CO,38.86,-104.76,US
36687,80930,STANDARD,SECURITY,CO,38.86,-104.76,US
36717,80938,STANDARD,COLORADO SPRINGS,CO,38.9,-104.66,US
36718,80938,STANDARD,COLO SPGS,CO,38.9,-104.66,US
36719,80938,STANDARD,COLORADO SPGS,CO,38.9,-104.66,US
36720,80938,STANDARD,CIMARRON HILLS,CO,38.9,-104.66,US
36721,80938,STANDARD,CO SPGS,CO,38.9,-104.66,US
36722,80939,STANDARD,COLORADO SPRINGS,CO,38.88,-104.67,US
36723,80939,STANDARD,COLO SPGS,CO,38.88,-104.67,US
36724,80939,STANDARD,COLORADO SPGS,CO,38.88,-104.67,US
36725,80939,STANDARD,CIMARRON HILLS,CO,38.88,-104.67,US
36726,80939,STANDARD,CO SPGS,CO,38.88,-104.67,US
36763,80951,STANDARD,COLORADO SPRINGS,CO,38.86,-104.76,US
36764,80951,STANDARD,COLO SPGS,CO,38.86,-104.76,US
36765,80951,STANDARD,COLORADO SPGS,CO,38.86,-104.76,US
36766,80951,STANDARD,CIMARRON HILLS,CO,38.86,-104.76,US
36767,80951,STANDARD,CO SPGS,CO,38.86,-104.76,US
36791,80022,STANDARD,COMMERCE CITY,CO,39.86,-104.86,US
36792,80022,STANDARD,DENVER,CO,39.86,-104.86,US
36793,80022,STANDARD,ADAMS CITY,CO,39.86,-104.86,US
36794,80022,STANDARD,BRIGHTON,CO,39.86,-104.86,US
36795,80022,STANDARD,IRONDALE,CO,39.86,-104.86,US
36798,80433,STANDARD,CONIFER,CO,39.52,-105.3,US
36799,80433,STANDARD,FOXTON,CO,39.52,-105.3,US
36800,80433,STANDARD,ASPEN PARK,CO,39.52,-105.3,US
36801,80812,STANDARD,COPE,CO,39.67,-102.85,US
36802,81321,STANDARD,CORTEZ,CO,37.35,-108.57,US
36803,81321,STANDARD,ARRIOLA,CO,37.35,-108.57,US
36804,81321,STANDARD,HOVENWEEP NATIONAL MONUMENT,CO,37.35,-108.57,US
36807,81223,STANDARD,COTOPAXI,CO,38.37,-105.68,US
36808,81223,STANDARD,TEXAS CREEK,CO,38.37,-105.68,US
36810,81625,STANDARD,CRAIG,CO,40.52,-107.55,US
36811,81625,STANDARD,LAY,CO,40.52,-107.55,US
36813,81415,STANDARD,CRAWFORD,CO,38.7,-107.6,US
36814,81415,STANDARD,MAHER,CO,38.7,-107.6,US
36815,81130,STANDARD,CREEDE,CO,37.85,-106.92,US
36816,81130,STANDARD,SPAR CITY,CO,37.85,-106.92,US
36817,81224,STANDARD,CRESTED BUTTE,CO,38.87,-106.98,US
36818,81224,STANDARD,CEMENT CREEK,CO,38.87,-106.98,US
36827,80813,STANDARD,CRIPPLE CREEK,CO,38.74,-105.17,US
36828,80726,STANDARD,CROOK,CO,40.85,-102.8,US
36832,80514,STANDARD,DACONO,CO,40.07,-104.94,US
36833,80514,STANDARD,ERIE,CO,40.07,-104.94,US
36834,81630,STANDARD,DE BEQUE,CO,39.33,-108.21,US
36835,80105,STANDARD,DEER TRAIL,CO,39.61,-104.04,US
36836,81132,STANDARD,DEL NORTE,CO,37.67,-106.35,US
36837,81132,STANDARD,AQUA RAMON,CO,37.67,-106.35,US
36838,81132,STANDARD,BAXTERVILLE,CO,37.67,-106.35,US
36839,81132,STANDARD,FREEMAN,CO,37.67,-106.35,US
36840,81132,STANDARD,PLAZA,CO,37.67,-106.35,US
36841,81132,STANDARD,SUMMITVILLE,CO,37.67,-106.35,US
36842,81416,STANDARD,DELTA,CO,38.74,-108.07,US
36844,80202,STANDARD,DENVER,CO,39.76,-104.87,US
36845,80203,STANDARD,DENVER,CO,39.76,-104.87,US
36846,80204,STANDARD,DENVER,CO,39.76,-104.87,US
36847,80205,STANDARD,DENVER,CO,39.76,-104.87,US
36848,80206,STANDARD,DENVER,CO,39.76,-104.87,US
36849,80207,STANDARD,DENVER,CO,39.76,-104.87,US
36852,80209,STANDARD,DENVER,CO,39.76,-104.87,US
36853,80210,STANDARD,DENVER,CO,39.76,-104.87,US
36854,80211,STANDARD,DENVER,CO,39.76,-104.87,US
36855,80212,STANDARD,DENVER,CO,39.76,-104.87,US
36856,80212,STANDARD,WHEAT RIDGE,CO,39.76,-104.87,US
36857,80212,STANDARD,LAKESIDE,CO,39.76,-104.87,US
36858,80214,STANDARD,DENVER,CO,39.76,-104.87,US
36859,80214,STANDARD,EDGEWATER,CO,39.76,-104.87,US
36860,80214,STANDARD,LAKEWOOD,CO,39.76,-104.87,US
36861,80214,STANDARD,WHEAT RIDGE,CO,39.76,-104.87,US
